galleryImageId,productId,imagePath,imageSource,productName,categoryName,itemId,split,note
deepfashion:WOMEN_Blouses_Shirts_id_00000171_01_3_back,id_00000171,docs_vs/deepfashion-subset/images/WOMEN/Blouses_Shirts/id_00000171/01_3_back.jpg,deepfashion_gallery,id_00000171,WOMEN/Blouses_Shirts,id_00000171,gallery,img/WOMEN/Blouses_Shirts/id_00000171/01_3_back.jpg
deepfashion:MEN_Sweaters_id_00001008_01_7_additional,id_00001008,docs_vs/deepfashion-subset/images/MEN/Sweaters/id_00001008/01_7_additional.jpg,deepfashion_gallery,id_00001008,MEN/Sweaters,id_00001008,gallery,img/MEN/Sweaters/id_00001008/01_7_additional.jpg
deepfashion:WOMEN_Pants_id_00000730_02_2_side,id_00000730,docs_vs/deepfashion-subset/images/WOMEN/Pants/id_00000730/02_2_side.jpg,deepfashion_gallery,id_00000730,WOMEN/Pants,id_00000730,gallery,img/WOMEN/Pants/id_00000730/02_2_side.jpg
deepfashion:WOMEN_Rompers_Jumpsuits_id_00000373_06_4_full,id_00000373,docs_vs/deepfashion-subset/images/WOMEN/Rompers_Jumpsuits/id_00000373/06_4_full.jpg,deepfashion_gallery,id_00000373,WOMEN/Rompers_Jumpsuits,id_00000373,gallery,img/WOMEN/Rompers_Jumpsuits/id_00000373/06_4_full.jpg
deepfashion:MEN_Tees_Tanks_id_00000296_06_2_side,id_00000296,docs_vs/deepfashion-subset/images/MEN/Tees_Tanks/id_00000296/06_2_side.jpg,deepfashion_gallery,id_00000296,MEN/Tees_Tanks,id_00000296,gallery,img/MEN/Tees_Tanks/id_00000296/06_2_side.jpg
deepfashion:WOMEN_Sweaters_id_00000628_01_2_side,id_00000628,docs_vs/deepfashion-subset/images/WOMEN/Sweaters/id_00000628/01_2_side.jpg,deepfashion_gallery,id_00000628,WOMEN/Sweaters,id_00000628,gallery,img/WOMEN/Sweaters/id_00000628/01_2_side.jpg
deepfashion:WOMEN_Shorts_id_00000308_01_2_side,id_00000308,docs_vs/deepfashion-subset/images/WOMEN/Shorts/id_00000308/01_2_side.jpg,deepfashion_gallery,id_00000308,WOMEN/Shorts,id_00000308,gallery,img/WOMEN/Shorts/id_00000308/01_2_side.jpg
deepfashion:WOMEN_Graphic_Tees_id_00000591_01_4_full,id_00000591,docs_vs/deepfashion-subset/images/WOMEN/Graphic_Tees/id_00000591/01_4_full.jpg,deepfashion_gallery,id_00000591,WOMEN/Graphic_Tees,id_00000591,gallery,img/WOMEN/Graphic_Tees/id_00000591/01_4_full.jpg
deepfashion:WOMEN_Sweatshirts_Hoodies_id_00000928_02_4_full,id_00000928,docs_vs/deepfashion-subset/images/WOMEN/Sweatshirts_Hoodies/id_00000928/02_4_full.jpg,deepfashion_gallery,id_00000928,WOMEN/Sweatshirts_Hoodies,id_00000928,gallery,img/WOMEN/Sweatshirts_Hoodies/id_00000928/02_4_full.jpg
deepfashion:WOMEN_Jackets_Coats_id_00000261_02_1_front,id_00000261,docs_vs/deepfashion-subset/images/WOMEN/Jackets_Coats/id_00000261/02_1_front.jpg,deepfashion_gallery,id_00000261,WOMEN/Jackets_Coats,id_00000261,gallery,img/WOMEN/Jackets_Coats/id_00000261/02_1_front.jpg
deepfashion:MEN_Shirts_Polos_id_00000712_02_1_front,id_00000712,docs_vs/deepfashion-subset/images/MEN/Shirts_Polos/id_00000712/02_1_front.jpg,deepfashion_gallery,id_00000712,MEN/Shirts_Polos,id_00000712,gallery,img/MEN/Shirts_Polos/id_00000712/02_1_front.jpg
deepfashion:WOMEN_Cardigans_id_00000804_02_7_additional,id_00000804,docs_vs/deepfashion-subset/images/WOMEN/Cardigans/id_00000804/02_7_additional.jpg,deepfashion_gallery,id_00000804,WOMEN/Cardigans,id_00000804,gallery,img/WOMEN/Cardigans/id_00000804/02_7_additional.jpg
deepfashion:MEN_Denim_id_00000938_02_1_front,id_00000938,docs_vs/deepfashion-subset/images/MEN/Denim/id_00000938/02_1_front.jpg,deepfashion_gallery,id_00000938,MEN/Denim,id_00000938,gallery,img/MEN/Denim/id_00000938/02_1_front.jpg
deepfashion:WOMEN_Denim_id_00001367_03_1_front,id_00001367,docs_vs/deepfashion-subset/images/WOMEN/Denim/id_00001367/03_1_front.jpg,deepfashion_gallery,id_00001367,WOMEN/Denim,id_00001367,gallery,img/WOMEN/Denim/id_00001367/03_1_front.jpg
deepfashion:MEN_Jackets_Vests_id_00002439_04_2_side,id_00002439,docs_vs/deepfashion-subset/images/MEN/Jackets_Vests/id_00002439/04_2_side.jpg,deepfashion_gallery,id_00002439,MEN/Jackets_Vests,id_00002439,gallery,img/MEN/Jackets_Vests/id_00002439/04_2_side.jpg
deepfashion:WOMEN_Leggings_id_00001564_01_1_front,id_00001564,docs_vs/deepfashion-subset/images/WOMEN/Leggings/id_00001564/01_1_front.jpg,deepfashion_gallery,id_00001564,WOMEN/Leggings,id_00001564,gallery,img/WOMEN/Leggings/id_00001564/01_1_front.jpg
deepfashion:WOMEN_Skirts_id_00000611_03_2_side,id_00000611,docs_vs/deepfashion-subset/images/WOMEN/Skirts/id_00000611/03_2_side.jpg,deepfashion_gallery,id_00000611,WOMEN/Skirts,id_00000611,gallery,img/WOMEN/Skirts/id_00000611/03_2_side.jpg
deepfashion:MEN_Pants_id_00001207_05_2_side,id_00001207,docs_vs/deepfashion-subset/images/MEN/Pants/id_00001207/05_2_side.jpg,deepfashion_gallery,id_00001207,MEN/Pants,id_00001207,gallery,img/MEN/Pants/id_00001207/05_2_side.jpg
deepfashion:MEN_Shorts_id_00000655_03_3_back,id_00000655,docs_vs/deepfashion-subset/images/MEN/Shorts/id_00000655/03_3_back.jpg,deepfashion_gallery,id_00000655,MEN/Shorts,id_00000655,gallery,img/MEN/Shorts/id_00000655/03_3_back.jpg
deepfashion:MEN_Sweatshirts_Hoodies_id_00001730_01_1_front,id_00001730,docs_vs/deepfashion-subset/images/MEN/Sweatshirts_Hoodies/id_00001730/01_1_front.jpg,deepfashion_gallery,id_00001730,MEN/Sweatshirts_Hoodies,id_00001730,gallery,img/MEN/Sweatshirts_Hoodies/id_00001730/01_1_front.jpg
deepfashion:WOMEN_Tees_Tanks_id_00000079_05_4_full,id_00000079,docs_vs/deepfashion-subset/images/WOMEN/Tees_Tanks/id_00000079/05_4_full.jpg,deepfashion_gallery,id_00000079,WOMEN/Tees_Tanks,id_00000079,gallery,img/WOMEN/Tees_Tanks/id_00000079/05_4_full.jpg
deepfashion:WOMEN_Dresses_id_00000073_02_2_side,id_00000073,docs_vs/deepfashion-subset/images/WOMEN/Dresses/id_00000073/02_2_side.jpg,deepfashion_gallery,id_00000073,WOMEN/Dresses,id_00000073,gallery,img/WOMEN/Dresses/id_00000073/02_2_side.jpg
deepfashion:WOMEN_Blouses_Shirts_id_00000171_01_4_full,id_00000171,docs_vs/deepfashion-subset/images/WOMEN/Blouses_Shirts/id_00000171/01_4_full.jpg,deepfashion_gallery,id_00000171,WOMEN/Blouses_Shirts,id_00000171,gallery,img/WOMEN/Blouses_Shirts/id_00000171/01_4_full.jpg
deepfashion:MEN_Sweaters_id_00001008_04_3_back,id_00001008,docs_vs/deepfashion-subset/images/MEN/Sweaters/id_00001008/04_3_back.jpg,deepfashion_gallery,id_00001008,MEN/Sweaters,id_00001008,gallery,img/MEN/Sweaters/id_00001008/04_3_back.jpg
deepfashion:WOMEN_Pants_id_00000730_02_3_back,id_00000730,docs_vs/deepfashion-subset/images/WOMEN/Pants/id_00000730/02_3_back.jpg,deepfashion_gallery,id_00000730,WOMEN/Pants,id_00000730,gallery,img/WOMEN/Pants/id_00000730/02_3_back.jpg
deepfashion:WOMEN_Rompers_Jumpsuits_id_00000417_01_3_back,id_00000417,docs_vs/deepfashion-subset/images/WOMEN/Rompers_Jumpsuits/id_00000417/01_3_back.jpg,deepfashion_gallery,id_00000417,WOMEN/Rompers_Jumpsuits,id_00000417,gallery,img/WOMEN/Rompers_Jumpsuits/id_00000417/01_3_back.jpg
deepfashion:MEN_Tees_Tanks_id_00000296_07_1_front,id_00000296,docs_vs/deepfashion-subset/images/MEN/Tees_Tanks/id_00000296/07_1_front.jpg,deepfashion_gallery,id_00000296,MEN/Tees_Tanks,id_00000296,gallery,img/MEN/Tees_Tanks/id_00000296/07_1_front.jpg
deepfashion:WOMEN_Sweaters_id_00000628_01_4_full,id_00000628,docs_vs/deepfashion-subset/images/WOMEN/Sweaters/id_00000628/01_4_full.jpg,deepfashion_gallery,id_00000628,WOMEN/Sweaters,id_00000628,gallery,img/WOMEN/Sweaters/id_00000628/01_4_full.jpg
deepfashion:WOMEN_Shorts_id_00000347_03_1_front,id_00000347,docs_vs/deepfashion-subset/images/WOMEN/Shorts/id_00000347/03_1_front.jpg,deepfashion_gallery,id_00000347,WOMEN/Shorts,id_00000347,gallery,img/WOMEN/Shorts/id_00000347/03_1_front.jpg
deepfashion:WOMEN_Graphic_Tees_id_00000659_02_3_back,id_00000659,docs_vs/deepfashion-subset/images/WOMEN/Graphic_Tees/id_00000659/02_3_back.jpg,deepfashion_gallery,id_00000659,WOMEN/Graphic_Tees,id_00000659,gallery,img/WOMEN/Graphic_Tees/id_00000659/02_3_back.jpg
deepfashion:WOMEN_Sweatshirts_Hoodies_id_00000986_01_2_side,id_00000986,docs_vs/deepfashion-subset/images/WOMEN/Sweatshirts_Hoodies/id_00000986/01_2_side.jpg,deepfashion_gallery,id_00000986,WOMEN/Sweatshirts_Hoodies,id_00000986,gallery,img/WOMEN/Sweatshirts_Hoodies/id_00000986/01_2_side.jpg
deepfashion:WOMEN_Jackets_Coats_id_00000261_03_1_front,id_00000261,docs_vs/deepfashion-subset/images/WOMEN/Jackets_Coats/id_00000261/03_1_front.jpg,deepfashion_gallery,id_00000261,WOMEN/Jackets_Coats,id_00000261,gallery,img/WOMEN/Jackets_Coats/id_00000261/03_1_front.jpg
deepfashion:MEN_Shirts_Polos_id_00000712_02_4_full,id_00000712,docs_vs/deepfashion-subset/images/MEN/Shirts_Polos/id_00000712/02_4_full.jpg,deepfashion_gallery,id_00000712,MEN/Shirts_Polos,id_00000712,gallery,img/MEN/Shirts_Polos/id_00000712/02_4_full.jpg
deepfashion:WOMEN_Cardigans_id_00000804_03_1_front,id_00000804,docs_vs/deepfashion-subset/images/WOMEN/Cardigans/id_00000804/03_1_front.jpg,deepfashion_gallery,id_00000804,WOMEN/Cardigans,id_00000804,gallery,img/WOMEN/Cardigans/id_00000804/03_1_front.jpg
deepfashion:MEN_Denim_id_00000938_03_1_front,id_00000938,docs_vs/deepfashion-subset/images/MEN/Denim/id_00000938/03_1_front.jpg,deepfashion_gallery,id_00000938,MEN/Denim,id_00000938,gallery,img/MEN/Denim/id_00000938/03_1_front.jpg
deepfashion:WOMEN_Denim_id_00001367_03_3_back,id_00001367,docs_vs/deepfashion-subset/images/WOMEN/Denim/id_00001367/03_3_back.jpg,deepfashion_gallery,id_00001367,WOMEN/Denim,id_00001367,gallery,img/WOMEN/Denim/id_00001367/03_3_back.jpg
deepfashion:MEN_Jackets_Vests_id_00002439_04_4_full,id_00002439,docs_vs/deepfashion-subset/images/MEN/Jackets_Vests/id_00002439/04_4_full.jpg,deepfashion_gallery,id_00002439,MEN/Jackets_Vests,id_00002439,gallery,img/MEN/Jackets_Vests/id_00002439/04_4_full.jpg
deepfashion:WOMEN_Leggings_id_00001564_01_2_side,id_00001564,docs_vs/deepfashion-subset/images/WOMEN/Leggings/id_00001564/01_2_side.jpg,deepfashion_gallery,id_00001564,WOMEN/Leggings,id_00001564,gallery,img/WOMEN/Leggings/id_00001564/01_2_side.jpg
deepfashion:WOMEN_Skirts_id_00000611_03_3_back,id_00000611,docs_vs/deepfashion-subset/images/WOMEN/Skirts/id_00000611/03_3_back.jpg,deepfashion_gallery,id_00000611,WOMEN/Skirts,id_00000611,gallery,img/WOMEN/Skirts/id_00000611/03_3_back.jpg
deepfashion:MEN_Pants_id_00001207_05_3_back,id_00001207,docs_vs/deepfashion-subset/images/MEN/Pants/id_00001207/05_3_back.jpg,deepfashion_gallery,id_00001207,MEN/Pants,id_00001207,gallery,img/MEN/Pants/id_00001207/05_3_back.jpg
deepfashion:MEN_Shorts_id_00000816_01_1_front,id_00000816,docs_vs/deepfashion-subset/images/MEN/Shorts/id_00000816/01_1_front.jpg,deepfashion_gallery,id_00000816,MEN/Shorts,id_00000816,gallery,img/MEN/Shorts/id_00000816/01_1_front.jpg
deepfashion:MEN_Sweatshirts_Hoodies_id_00001730_01_3_back,id_00001730,docs_vs/deepfashion-subset/images/MEN/Sweatshirts_Hoodies/id_00001730/01_3_back.jpg,deepfashion_gallery,id_00001730,MEN/Sweatshirts_Hoodies,id_00001730,gallery,img/MEN/Sweatshirts_Hoodies/id_00001730/01_3_back.jpg
deepfashion:WOMEN_Tees_Tanks_id_00000079_08_2_side,id_00000079,docs_vs/deepfashion-subset/images/WOMEN/Tees_Tanks/id_00000079/08_2_side.jpg,deepfashion_gallery,id_00000079,WOMEN/Tees_Tanks,id_00000079,gallery,img/WOMEN/Tees_Tanks/id_00000079/08_2_side.jpg
deepfashion:WOMEN_Dresses_id_00000073_02_3_back,id_00000073,docs_vs/deepfashion-subset/images/WOMEN/Dresses/id_00000073/02_3_back.jpg,deepfashion_gallery,id_00000073,WOMEN/Dresses,id_00000073,gallery,img/WOMEN/Dresses/id_00000073/02_3_back.jpg
deepfashion:WOMEN_Blouses_Shirts_id_00000172_03_1_front,id_00000172,docs_vs/deepfashion-subset/images/WOMEN/Blouses_Shirts/id_00000172/03_1_front.jpg,deepfashion_gallery,id_00000172,WOMEN/Blouses_Shirts,id_00000172,gallery,img/WOMEN/Blouses_Shirts/id_00000172/03_1_front.jpg
deepfashion:MEN_Sweaters_id_00001008_05_1_front,id_00001008,docs_vs/deepfashion-subset/images/MEN/Sweaters/id_00001008/05_1_front.jpg,deepfashion_gallery,id_00001008,MEN/Sweaters,id_00001008,gallery,img/MEN/Sweaters/id_00001008/05_1_front.jpg
deepfashion:WOMEN_Pants_id_00000734_02_2_side,id_00000734,docs_vs/deepfashion-subset/images/WOMEN/Pants/id_00000734/02_2_side.jpg,deepfashion_gallery,id_00000734,WOMEN/Pants,id_00000734,gallery,img/WOMEN/Pants/id_00000734/02_2_side.jpg
deepfashion:WOMEN_Rompers_Jumpsuits_id_00000441_02_1_front,id_00000441,docs_vs/deepfashion-subset/images/WOMEN/Rompers_Jumpsuits/id_00000441/02_1_front.jpg,deepfashion_gallery,id_00000441,WOMEN/Rompers_Jumpsuits,id_00000441,gallery,img/WOMEN/Rompers_Jumpsuits/id_00000441/02_1_front.jpg
deepfashion:MEN_Tees_Tanks_id_00000296_07_2_side,id_00000296,docs_vs/deepfashion-subset/images/MEN/Tees_Tanks/id_00000296/07_2_side.jpg,deepfashion_gallery,id_00000296,MEN/Tees_Tanks,id_00000296,gallery,img/MEN/Tees_Tanks/id_00000296/07_2_side.jpg
deepfashion:WOMEN_Sweaters_id_00000628_02_1_front,id_00000628,docs_vs/deepfashion-subset/images/WOMEN/Sweaters/id_00000628/02_1_front.jpg,deepfashion_gallery,id_00000628,WOMEN/Sweaters,id_00000628,gallery,img/WOMEN/Sweaters/id_00000628/02_1_front.jpg
deepfashion:WOMEN_Shorts_id_00000347_03_2_side,id_00000347,docs_vs/deepfashion-subset/images/WOMEN/Shorts/id_00000347/03_2_side.jpg,deepfashion_gallery,id_00000347,WOMEN/Shorts,id_00000347,gallery,img/WOMEN/Shorts/id_00000347/03_2_side.jpg
deepfashion:WOMEN_Graphic_Tees_id_00000659_02_4_full,id_00000659,docs_vs/deepfashion-subset/images/WOMEN/Graphic_Tees/id_00000659/02_4_full.jpg,deepfashion_gallery,id_00000659,WOMEN/Graphic_Tees,id_00000659,gallery,img/WOMEN/Graphic_Tees/id_00000659/02_4_full.jpg
deepfashion:WOMEN_Sweatshirts_Hoodies_id_00000986_01_3_back,id_00000986,docs_vs/deepfashion-subset/images/WOMEN/Sweatshirts_Hoodies/id_00000986/01_3_back.jpg,deepfashion_gallery,id_00000986,WOMEN/Sweatshirts_Hoodies,id_00000986,gallery,img/WOMEN/Sweatshirts_Hoodies/id_00000986/01_3_back.jpg
deepfashion:WOMEN_Jackets_Coats_id_00000261_03_2_side,id_00000261,docs_vs/deepfashion-subset/images/WOMEN/Jackets_Coats/id_00000261/03_2_side.jpg,deepfashion_gallery,id_00000261,WOMEN/Jackets_Coats,id_00000261,gallery,img/WOMEN/Jackets_Coats/id_00000261/03_2_side.jpg
deepfashion:MEN_Shirts_Polos_id_00000783_01_2_side,id_00000783,docs_vs/deepfashion-subset/images/MEN/Shirts_Polos/id_00000783/01_2_side.jpg,deepfashion_gallery,id_00000783,MEN/Shirts_Polos,id_00000783,gallery,img/MEN/Shirts_Polos/id_00000783/01_2_side.jpg
deepfashion:WOMEN_Cardigans_id_00000804_03_7_additional,id_00000804,docs_vs/deepfashion-subset/images/WOMEN/Cardigans/id_00000804/03_7_additional.jpg,deepfashion_gallery,id_00000804,WOMEN/Cardigans,id_00000804,gallery,img/WOMEN/Cardigans/id_00000804/03_7_additional.jpg
deepfashion:MEN_Denim_id_00000938_03_3_back,id_00000938,docs_vs/deepfashion-subset/images/MEN/Denim/id_00000938/03_3_back.jpg,deepfashion_gallery,id_00000938,MEN/Denim,id_00000938,gallery,img/MEN/Denim/id_00000938/03_3_back.jpg
deepfashion:WOMEN_Denim_id_00001367_05_2_side,id_00001367,docs_vs/deepfashion-subset/images/WOMEN/Denim/id_00001367/05_2_side.jpg,deepfashion_gallery,id_00001367,WOMEN/Denim,id_00001367,gallery,img/WOMEN/Denim/id_00001367/05_2_side.jpg
deepfashion:MEN_Jackets_Vests_id_00003311_01_1_front,id_00003311,docs_vs/deepfashion-subset/images/MEN/Jackets_Vests/id_00003311/01_1_front.jpg,deepfashion_gallery,id_00003311,MEN/Jackets_Vests,id_00003311,gallery,img/MEN/Jackets_Vests/id_00003311/01_1_front.jpg
deepfashion:WOMEN_Leggings_id_00001564_01_7_additional,id_00001564,docs_vs/deepfashion-subset/images/WOMEN/Leggings/id_00001564/01_7_additional.jpg,deepfashion_gallery,id_00001564,WOMEN/Leggings,id_00001564,gallery,img/WOMEN/Leggings/id_00001564/01_7_additional.jpg
deepfashion:WOMEN_Skirts_id_00000629_03_2_side,id_00000629,docs_vs/deepfashion-subset/images/WOMEN/Skirts/id_00000629/03_2_side.jpg,deepfashion_gallery,id_00000629,WOMEN/Skirts,id_00000629,gallery,img/WOMEN/Skirts/id_00000629/03_2_side.jpg
deepfashion:MEN_Pants_id_00001207_06_1_front,id_00001207,docs_vs/deepfashion-subset/images/MEN/Pants/id_00001207/06_1_front.jpg,deepfashion_gallery,id_00001207,MEN/Pants,id_00001207,gallery,img/MEN/Pants/id_00001207/06_1_front.jpg
deepfashion:MEN_Shorts_id_00000816_01_2_side,id_00000816,docs_vs/deepfashion-subset/images/MEN/Shorts/id_00000816/01_2_side.jpg,deepfashion_gallery,id_00000816,MEN/Shorts,id_00000816,gallery,img/MEN/Shorts/id_00000816/01_2_side.jpg
deepfashion:MEN_Sweatshirts_Hoodies_id_00002115_01_2_side,id_00002115,docs_vs/deepfashion-subset/images/MEN/Sweatshirts_Hoodies/id_00002115/01_2_side.jpg,deepfashion_gallery,id_00002115,MEN/Sweatshirts_Hoodies,id_00002115,gallery,img/MEN/Sweatshirts_Hoodies/id_00002115/01_2_side.jpg
deepfashion:WOMEN_Tees_Tanks_id_00000079_08_4_full,id_00000079,docs_vs/deepfashion-subset/images/WOMEN/Tees_Tanks/id_00000079/08_4_full.jpg,deepfashion_gallery,id_00000079,WOMEN/Tees_Tanks,id_00000079,gallery,img/WOMEN/Tees_Tanks/id_00000079/08_4_full.jpg
deepfashion:WOMEN_Dresses_id_00000074_03_1_front,id_00000074,docs_vs/deepfashion-subset/images/WOMEN/Dresses/id_00000074/03_1_front.jpg,deepfashion_gallery,id_00000074,WOMEN/Dresses,id_00000074,gallery,img/WOMEN/Dresses/id_00000074/03_1_front.jpg
deepfashion:WOMEN_Blouses_Shirts_id_00000172_03_2_side,id_00000172,docs_vs/deepfashion-subset/images/WOMEN/Blouses_Shirts/id_00000172/03_2_side.jpg,deepfashion_gallery,id_00000172,WOMEN/Blouses_Shirts,id_00000172,gallery,img/WOMEN/Blouses_Shirts/id_00000172/03_2_side.jpg
deepfashion:MEN_Sweaters_id_00001008_05_2_side,id_00001008,docs_vs/deepfashion-subset/images/MEN/Sweaters/id_00001008/05_2_side.jpg,deepfashion_gallery,id_00001008,MEN/Sweaters,id_00001008,gallery,img/MEN/Sweaters/id_00001008/05_2_side.jpg
deepfashion:WOMEN_Pants_id_00000734_02_4_full,id_00000734,docs_vs/deepfashion-subset/images/WOMEN/Pants/id_00000734/02_4_full.jpg,deepfashion_gallery,id_00000734,WOMEN/Pants,id_00000734,gallery,img/WOMEN/Pants/id_00000734/02_4_full.jpg
deepfashion:WOMEN_Rompers_Jumpsuits_id_00000441_02_2_side,id_00000441,docs_vs/deepfashion-subset/images/WOMEN/Rompers_Jumpsuits/id_00000441/02_2_side.jpg,deepfashion_gallery,id_00000441,WOMEN/Rompers_Jumpsuits,id_00000441,gallery,img/WOMEN/Rompers_Jumpsuits/id_00000441/02_2_side.jpg
deepfashion:MEN_Tees_Tanks_id_00000296_07_4_full,id_00000296,docs_vs/deepfashion-subset/images/MEN/Tees_Tanks/id_00000296/07_4_full.jpg,deepfashion_gallery,id_00000296,MEN/Tees_Tanks,id_00000296,gallery,img/MEN/Tees_Tanks/id_00000296/07_4_full.jpg
deepfashion:WOMEN_Sweaters_id_00000628_03_1_front,id_00000628,docs_vs/deepfashion-subset/images/WOMEN/Sweaters/id_00000628/03_1_front.jpg,deepfashion_gallery,id_00000628,WOMEN/Sweaters,id_00000628,gallery,img/WOMEN/Sweaters/id_00000628/03_1_front.jpg
deepfashion:WOMEN_Shorts_id_00000424_01_1_front,id_00000424,docs_vs/deepfashion-subset/images/WOMEN/Shorts/id_00000424/01_1_front.jpg,deepfashion_gallery,id_00000424,WOMEN/Shorts,id_00000424,gallery,img/WOMEN/Shorts/id_00000424/01_1_front.jpg
deepfashion:WOMEN_Graphic_Tees_id_00000733_01_3_back,id_00000733,docs_vs/deepfashion-subset/images/WOMEN/Graphic_Tees/id_00000733/01_3_back.jpg,deepfashion_gallery,id_00000733,WOMEN/Graphic_Tees,id_00000733,gallery,img/WOMEN/Graphic_Tees/id_00000733/01_3_back.jpg
deepfashion:WOMEN_Sweatshirts_Hoodies_id_00001096_01_1_front,id_00001096,docs_vs/deepfashion-subset/images/WOMEN/Sweatshirts_Hoodies/id_00001096/01_1_front.jpg,deepfashion_gallery,id_00001096,WOMEN/Sweatshirts_Hoodies,id_00001096,gallery,img/WOMEN/Sweatshirts_Hoodies/id_00001096/01_1_front.jpg
deepfashion:WOMEN_Jackets_Coats_id_00000261_03_3_back,id_00000261,docs_vs/deepfashion-subset/images/WOMEN/Jackets_Coats/id_00000261/03_3_back.jpg,deepfashion_gallery,id_00000261,WOMEN/Jackets_Coats,id_00000261,gallery,img/WOMEN/Jackets_Coats/id_00000261/03_3_back.jpg
deepfashion:MEN_Shirts_Polos_id_00000783_01_3_back,id_00000783,docs_vs/deepfashion-subset/images/MEN/Shirts_Polos/id_00000783/01_3_back.jpg,deepfashion_gallery,id_00000783,MEN/Shirts_Polos,id_00000783,gallery,img/MEN/Shirts_Polos/id_00000783/01_3_back.jpg
deepfashion:WOMEN_Cardigans_id_00000845_03_2_side,id_00000845,docs_vs/deepfashion-subset/images/WOMEN/Cardigans/id_00000845/03_2_side.jpg,deepfashion_gallery,id_00000845,WOMEN/Cardigans,id_00000845,gallery,img/WOMEN/Cardigans/id_00000845/03_2_side.jpg
deepfashion:MEN_Denim_id_00000938_05_1_front,id_00000938,docs_vs/deepfashion-subset/images/MEN/Denim/id_00000938/05_1_front.jpg,deepfashion_gallery,id_00000938,MEN/Denim,id_00000938,gallery,img/MEN/Denim/id_00000938/05_1_front.jpg
deepfashion:WOMEN_Denim_id_00001367_05_3_back,id_00001367,docs_vs/deepfashion-subset/images/WOMEN/Denim/id_00001367/05_3_back.jpg,deepfashion_gallery,id_00001367,WOMEN/Denim,id_00001367,gallery,img/WOMEN/Denim/id_00001367/05_3_back.jpg
deepfashion:MEN_Jackets_Vests_id_00003311_01_2_side,id_00003311,docs_vs/deepfashion-subset/images/MEN/Jackets_Vests/id_00003311/01_2_side.jpg,deepfashion_gallery,id_00003311,MEN/Jackets_Vests,id_00003311,gallery,img/MEN/Jackets_Vests/id_00003311/01_2_side.jpg
deepfashion:WOMEN_Leggings_id_00001564_03_2_side,id_00001564,docs_vs/deepfashion-subset/images/WOMEN/Leggings/id_00001564/03_2_side.jpg,deepfashion_gallery,id_00001564,WOMEN/Leggings,id_00001564,gallery,img/WOMEN/Leggings/id_00001564/03_2_side.jpg
deepfashion:WOMEN_Skirts_id_00000629_03_4_full,id_00000629,docs_vs/deepfashion-subset/images/WOMEN/Skirts/id_00000629/03_4_full.jpg,deepfashion_gallery,id_00000629,WOMEN/Skirts,id_00000629,gallery,img/WOMEN/Skirts/id_00000629/03_4_full.jpg
deepfashion:MEN_Pants_id_00001207_06_3_back,id_00001207,docs_vs/deepfashion-subset/images/MEN/Pants/id_00001207/06_3_back.jpg,deepfashion_gallery,id_00001207,MEN/Pants,id_00001207,gallery,img/MEN/Pants/id_00001207/06_3_back.jpg
deepfashion:MEN_Shorts_id_00000855_01_2_side,id_00000855,docs_vs/deepfashion-subset/images/MEN/Shorts/id_00000855/01_2_side.jpg,deepfashion_gallery,id_00000855,MEN/Shorts,id_00000855,gallery,img/MEN/Shorts/id_00000855/01_2_side.jpg
deepfashion:MEN_Sweatshirts_Hoodies_id_00002115_01_3_back,id_00002115,docs_vs/deepfashion-subset/images/MEN/Sweatshirts_Hoodies/id_00002115/01_3_back.jpg,deepfashion_gallery,id_00002115,MEN/Sweatshirts_Hoodies,id_00002115,gallery,img/MEN/Sweatshirts_Hoodies/id_00002115/01_3_back.jpg
deepfashion:WOMEN_Tees_Tanks_id_00000079_09_2_side,id_00000079,docs_vs/deepfashion-subset/images/WOMEN/Tees_Tanks/id_00000079/09_2_side.jpg,deepfashion_gallery,id_00000079,WOMEN/Tees_Tanks,id_00000079,gallery,img/WOMEN/Tees_Tanks/id_00000079/09_2_side.jpg
deepfashion:WOMEN_Dresses_id_00000074_03_3_back,id_00000074,docs_vs/deepfashion-subset/images/WOMEN/Dresses/id_00000074/03_3_back.jpg,deepfashion_gallery,id_00000074,WOMEN/Dresses,id_00000074,gallery,img/WOMEN/Dresses/id_00000074/03_3_back.jpg
deepfashion:WOMEN_Blouses_Shirts_id_00000181_03_3_back,id_00000181,docs_vs/deepfashion-subset/images/WOMEN/Blouses_Shirts/id_00000181/03_3_back.jpg,deepfashion_gallery,id_00000181,WOMEN/Blouses_Shirts,id_00000181,gallery,img/WOMEN/Blouses_Shirts/id_00000181/03_3_back.jpg
deepfashion:MEN_Sweaters_id_00001008_05_3_back,id_00001008,docs_vs/deepfashion-subset/images/MEN/Sweaters/id_00001008/05_3_back.jpg,deepfashion_gallery,id_00001008,MEN/Sweaters,id_00001008,gallery,img/MEN/Sweaters/id_00001008/05_3_back.jpg
deepfashion:WOMEN_Pants_id_00000894_02_1_front,id_00000894,docs_vs/deepfashion-subset/images/WOMEN/Pants/id_00000894/02_1_front.jpg,deepfashion_gallery,id_00000894,WOMEN/Pants,id_00000894,gallery,img/WOMEN/Pants/id_00000894/02_1_front.jpg
